# invariantly_plato_starves
-- res/dining/dining_2.aut
Smart,73185,39716,37485,36593,34807,33022,33023,32130,33915,40163,40609,33915,34361,32130,49088,32576,38378,31238,31237,30791,42393,49087,25436,22759,20974,20974,20974,21867,21420,21420,21420,21866,21420,21866,21420,21420,20973,21867,21420,32130,42394,25882,26328,25437,21866,21420,21420,21420,20974,21866,21420,51765,37485,37485,37931,39269,39270,99514,60690,41947,40609,40162,41947,43732,41055,39716,39716,37039,40609,39716,40162,41501,41947,37485,41501,38823,38824,40162,39270,39716,41055,103084,48195,53550,38824,37931,38823,37931,37038,37485,36592,39270,37039,37039,36592,37039,35700,35253,34807,34807
-- res/dining/dining_5.aut
naive,95497,74970,74078,72739,77647,76308,80771,75862,78539,72293,74523,75416,78986,76309,78539,76755,78094,77201,264179,74523,76755,74969,73185,75416,72292,76755,78540,70954,74078,74523,77201,75862,100406,94158,67383,65599,66045,64707,65152,65152,89696,42394,41055,40609,42394,40163,40609,39717,44179,40163,39716,39716,71846,59352,40609,40608,39270,40162,42840,38824,38824,39270,39269,39270,39716,83003,74969,39270,39270,39270,39717,38823,38823,39270,39716,40163,39717,39716,40162,57566,75862,39270,38823,39270,39270,39270,39270,38824,38824,38824,38824,39717,41501,42393,39269,39270,39270,39270,39269,39269
EmersonAndLei,67830,41947,31237,38823,40162,38824,46856,71400,65153,41055,38824,40162,39716,70061,60690,29452,27221,33468,40609,30791,884911,46856,27667,26775,26775,26329,26775,26329,26328,26775,29006,26329,26329,26329,26329,26329,25882,26775,26775,26329,25882,25883,26329,26329,26328,26774,26775,26775,26329,26775,26328,75416,45963,41055,41947,40608,39716,40608,40162,40163,56227,54443,29452,27221,26775,26775,26329,26775,26775,27222,26328,26328,26328,26775,25882,26328,26775,25882,26329,26775,26774,26328,26775,26329,26329,27221,25883,26329,26329,26329,26329,25883,26329,45963,45963,44625,26775,26329,25883,26329
Smart,104868,33468,34808,28560,28114,28113,28560,28114,28114,27668,27667,28113,27667,27667,28114,58458,29453,28114,27667,28114,28114,28560,45071,49088,44625,45071,28114,28114,27668,27667,27668,28114,28113,27222,28559,50426,49533,28114,27667,27667,27668,27221,27667,27221,27222,27221,28114,30791,29899,55335,48641,32576,27667,28560,27668,28113,27667,28560,27221,27667,27221,28114,27668,27667,41501,47748,44625,28560,27667,27221,27221,27668,27667,27221,27667,27668,27221,27221,32130,97282,48641,31683,27221,27668,27221,28114,28113,27668,28560,27222,27667,27667,27667,27221,59351,44624,45963,51319,32130,27667
-- res/dining/dining_6.aut
naive,159757,133875,134320,129858,130305,158419,128966,128074,130305,128520,128073,150386,144585,144139,146816,127180,128519,152170,165112,135660,132536,134767,150832,145924,130751,129858,131197,132090,167790,168235,133428,132089,128966,144584,148155,150832,133428,133875,132982,139230,146369,143245,135214,127627,128966,127627,149939,157525,135660,132090,132535,148600,161096,141907,129412,128519,128074,127181,167344,128519,128073,128520,127181,128519,206613,200365,128074,127628,127627,145030,144138,127181,128519,126735,127181,142354,146816,130305,128519,128073,128520,140122,144584,129412,128520,128074,127181,128520,154848,128520,126735,128073,126734,127627,145031,143692,127181,127627,128073,127181
EmersonAndLei,103976,124057,87018,86573,85233,86572,85679,85234,84788,100406,117364,95943,89696,88803,87911,99067,107992,97728,100406,141014,88803,85680,85234,85679,115133,139230,91035,88358,85680,86126,86126,85234,107100,100852,84787,84787,85234,88357,84787,84787,85233,111116,91034,86126,85233,87018,87019,85233,85233,101745,121826,92820,88357,88357,88357,89696,87911,114686,88357,87465,87465,87019,86572,88358,87018,87911,136106,85680,104869,85679,86573,86126,87911,85680,96836,86126,85233,85680,85680,85680,85234,87465,102191,104422,85234,85679,85234,87018,85679,85680,85680,107993,101298,85234,85680,84787,85234,85233,86126,84787
Smart,170913,64260,58905,58905,57120,57120,57120,56674,56673,56227,117809,59351,55782,56227,55335,56227,56227,56673,55781,56227,56227,55781,112901,74970,59797,56673,56227,56228,56227,55335,56228,56227,73185,69169,55781,55781,56674,57566,55781,55335,55781,56674,56228,56227,69615,68722,55781,55781,54889,54889,56674,55335,55335,55781,55781,139675,58459,55781,55781,55335,55781,55335,55781,3366946,99067,58012,68722,53104,53104,52658,52657,53996,65152,53104,51318,51765,52657,51318,65599,51318,52211,82556,583247,53550,50426,48642,51765,47748,47748,46409,53550,172699,80771,71846,54442,53104,56674,52657,52211,53104
-- res/dining/dining_7.aut
