# plato_infinitely_often_can_eat
-- res/dining/dining_2.aut
naive,166005,115578,113347,110223,106653,173145,142354,124503,150832,88358,78540,75416,74523,72293,73631,70061,70954,67829,67830,68276,66937,67829,67830,65598,66491,66044,66491,109777,85233,70061,68276,67384,67383,67384,67384,66937,110224,69168,67383,67830,66937,66491,66938,67830,66491,66491,110224,67830,66937,67383,67384,67384,66492,66491,66937,72293,95051,69168,66937,66938,66491,66491,66491,66045,67830,133428,69169,68276,67829,66937,66491,67830,72738,58459,58905,90588,70061,73631,68276,67383,66937,67830,69615,69615,66938,71400,66937,75416,66938,66492,98621,112901,73631,71846,71400,63367,59351,58905,59351,80325
EmersonAndLei,106207,74077,70954,75862,77201,60689,59798,59351,83003,73631,57120,56674,58012,66937,68723,57120,57566,56227,56674,73185,72293,56673,56227,55781,71846,55781,69615,62921,87911,140569,112008,95498,69169,66045,63814,62921,76309,59797,59351,59351,58012,58458,95497,83448,58012,58012,58013,82109,70061,66045,66491,64706,67830,56228,56673,55781,91928,140568,74077,98621,153510,116917,277121,84788,80771,75416,76755,74970,60244,83448,59351,58012,57566,62475,58012,73631,70061,55781,56227,55781,71400,56228,56228,56674,55781,55781,83448,102638,64706,57566,58012,80771,55781,56227,55781,54888,55781,63814,70953,54889
Smart,189656,170914,153510,149939,147262,190102,165112,153955,149940,148601,146369,147708,149494,178500,147708,146816,263286,154402,149047,148155,148601,151279,145477,146370,142799,141907,161989,158418,151279,145477,220447,163327,159757,150832,154849,146816,145477,154402,149494,173590,147263,151278,148601,150385,189210,149939,149939,229372,164219,160649,150385,179392,148155,148601,155295,148601,226695,145477,156633,149047,297648,157972,149494,151724,148601,166897,145477,143692,143246,146370,143245,144584,140568,145031,189655,164219,154402,157972,157079,134767,150832,152171,141461,145030,147708,142800,150832,153956,149939,149047,138337,138783,307466,167790,149047,144585,164220,141015,139229,136106
-- res/dining/dining_8.aut
naive,398501,257485,249900,277567,281136,240974,239635,275335,236958,235173,235619,313266,235174,236065,254362,249899,235619,262840,266857,232942,235173,233388,283814,230711,231603,297202,273997,246776,234280,288723,232496,233388,257931,245883,232942,232495,269980,230711,230265,231603,309250,241421,233388,295863,236066,236066,232942,309250,233389,233388,274889,282476,235173,232496,287830,231604,232049,250346,270426,269088,292739,288276,271765,286492,269088,269534,239189,383773,243206,242313,289169,240974,236958,257039,285153,271765,252577,282922,237851,237405,361462,305234,285153,333794,245437,245436,265518,256146,240974,236958,313713,241866,239635,268641,277567,237851,238743,307019,238297,238297
EmersonAndLei,292739,271319,250792,249899,280691,244098,241421,285153,265072,244545,242313,278905,239635,241421,290062,241420,241420,266410,279798,239190,239636,238743,255254,236958,236066,271765,236958,237404,237404,273104,238297,266411,304342,243652,240528,237404,274889,237850,237404,240528,255254,237405,235619,272658,236065,236512,236066,273550,237850,236958,256593,255254,235619,236065,263287,239190,236958,236512,361461,290954,280244,277567,273104,279351,273551,270873,269980,309697,273104,270427,268195,268642,268641,265965,405194,432861,553795,467223,504261,635458,324423,285153,707305,321299,289616,282922,285152,276228,270427,283814,440448,288723,297648,275335,275335,273550,300325,278013,273996,268642
Smart,353875,305234,291400,286492,294078,283368,282030,292739,280690,281583,278013,280690,278459,290954,280244,276227,276674,297648,246329,279798,281583,274889,249899,246775,317283,272658,285599,339149,286045,280690,542638,553795,444464,435092,352537,278459,310143,254362,251238,311928,279798,256147,279798,251238,251238,247668,271319,246329,246775,280690,244990,246776,245437,269981,244545,316390,291401,248561,282029,265518,262394,270873,244991,282029,269534,244991,281137,244098,286491,307465,290062,285153,293185,278905,292293,279798,279798,451157,283368,277567,256147,313267,297202,255701,327100,251684,277120,296309,294970,314606,289615,307019,290508,286492,326208,293632,328886,337364,297647,287831
-- res/dining/dining_9.aut
naive,1889863,1623899,1350348,1230308,1186129,1264669,1165155,1140611,1119638,1125439,1099110,1129010,1143735,1079922,1082153,1127224,1092417,1143289,1050023,1137042,1297691,1061626,1047792,1116960,1050470,1037528,1034404,1045560,1085723,1035743,1071443,1039313,1656475,1632824,1849254,1416393,1453432,1635947,1523047,1159800,1199070,1057609,1132133,1420856,1096879,1129009,1040652,1019232,1066981,1045561,1050023,1061180,1443169,1257082,1291444,1295013,1290551,1470389,1176312,1103573,1200856,1448077,1232985,1190145,1214689,1510106,1164263,1060287,1077245,1561870,1424426,1220490,1138381,1052701,1058502,1158016,1161139,1088401,1225398,1274932,1486901,1702885,1204425,1105358,1086615,1050915,1042883,1051808,1054932,1073228,1378016,1455663,1124547,1135703,1093756,1419963,1178989,1148198,1216027,1108482
EmersonAndLei,1529740,1424872,1054039,1304831,1195054,1274932,1115622,1406576,1570350,1241911,1062072,1090185,1021017,1092417,1093755,1120977,1422641,1182113,1179881,1091971,1294567,1572134,1155338,1075459,1135703,1151767,1111605,1398990,1173634,1214243,1132133,1009414,1095095,1041544,1199516,1120530,1092416,1061180,1052701,1041098,1037974,1052700,1035297,1060287,1108481,1033066,1031281,1056717,1056717,1038421,1143289,1085723,1066534,1001828,1051808,1095541,1060287,1159354,1136596,1461465,1239679,1038420,1027264,1189253,1213350,1157569,1030388,1028603,1040652,1093310,1169618,1055378,1050024,1067873,1038421,1065196,1050915,1059395,1104019,1054485,1037528,1062072,1088401,1074567,1050916,1040205,1050469,1040206,1073228,1041544,1045114,1050470,1043776,1097771,1055825,1050915,1029942,1016554,1040652,1050469
Smart,1277610,1889863,1760897,1645319,1502520,1551160,1476190,1632824,1450754,1261099,1183451,1050915,1093756,1136595,1126778,1130347,1448970,1287427,1509214,1295014,1166940,1124547,1265115,1436028,1220044,1101342,1361505,1102681,1076352,1062518,1091970,1686820,1440937,1389172,1108482,1156677,1153552,1424872,1595785,1355257,1294122,1601586,1500288,1127670,1064749,1136149,1132133,1102680,1229415,1262438,1122762,1625684,1342316,1136149,1114729,1413270,1271362,1359719,1337853,1320450,2601630,1363290,2116112,121861142,929536,878663,855458,762639,774242,860367,792091,778258,814850,805033,771118,968360,795662,844303,767101,787629,792984,913025,782720,775134,797893,762639,800124,868400,913025,831807,762639,826006,815296,787182,885804,798785,792092,772010,795215,780043
-- res/dining/dining_10.aut
naive,6172958,5989550,6165372,6071660,5800341,6189916,6178313,6313527,5829793,5801233,5701720,5428169,4897133,5286262,7754463,6704887,6035513,5894945,5499123,5263056,5944478,5400056,5611577,5005571,4669100,4615104,4557984,4441513,4379484,4836444,5648615,5408980,5524112,4424110,4471412,4960054,6138597,6152877,5902531,5845412,5943140,6005614,5184071,4532548,6019448,7421115,5336241,4711940,5229588,5186749,5907886,5789631,5353199,5566952,4989507,4755226,5735188,6120301,4561554,5176931,5190318,4891778,5636121,5883789,5203260,5328655,5026099,4945328,4873035,5425938,5534822,5508940,5541070,5524112,6561641,5784276,6018110,5279568,4968533,4657052,5260826,4775307,4638309,5760624,5666466,7413529,5741435,5622733,5598189,5178270,4893563,4614657,4618674,4438835,4659729,5906547,5797217,6070321,6284966,6409470
EmersonAndLei,5622733,6072998,6591985,10942017,8401970,6444277,5665573,6172958,6308171,5425045,6026588,5944478,6090402,6111376,307070855,2509703,2587350,3124633,2607877,2657857,2561467,2732827,2598060,2779237,2556558,2887228,2730150,2563698,2387876,2987188,2440980,2461507,2727025,2486497,3006377,2968000,2568607,2406619,2648040,2598952,2467309,2707391,3065282,2772543,2824308,2918912,3010840,3031813,2869379,2698912,2715870,3177291,2460169,2582441,2421792,2714531,2586011,2421792,2503009,3224593,2672584,2453922,2732826,2675707,2471772,2828770,2511487,2531569,2425808,2423577,2788608,2569054,2722563,2481589,2498100,2424023,2490068,2407512,2521305,2412867,2429378,2547634,2387431,2454367,2522197,2396355,2513272,2395016,2487390,2461062,2957290,3250921,2628405,2706498,2486498,2497653,2464631,2927838,2600291,2750677
Smart,2605200,2548527,2483820,3092057,2576640,2601183,2506578,2566823,2564145,2646255,2515504,2526214,2573962,2681508,2577978,2637776,2607431,2627959,2703821,2546295,2598506,2666336,2866702,2541832,2526214,2829216,3122402,2709622,2484266,2540493,2741752,2598060,2693111,2756478,2670352,2567715,2808243,2679723,2526214,2843051,2512380,2539602,2552543,261836858,2681062,2582887,2598060,2644916,2870272,3193802,3471815,3008608,2628405,2650717,2689987,2597167,2656519,2558789,2574855,2721671,2775220,2656072,2580656,2628405,2643577,2775221,2560129,2558790,2642238,2560129,2694896,2621264,2642685,2581995,2568161,2706052,2565484,2552542,2851529,2582887,2537816,2548526,2553881,2507471,2527999,2615463,2595382,2696681,2527107,2871610,2682847,2641346,2587796,2664104,2712745,2892584,2578871,2603862,2572623,2584672
-- res/dining/dining_11.aut
naive,690292261,635495156,675421917,595018615,436047879,15974364,331707352,7323154549,16150632,18156966,19170397,19381918,19850480,19290438,18079765,20859894,19078916,25553984,24809195,24900230,18974940,25570049,23269191,16130105,23656535,23092031,17044022,24204529,14101012,21084804,20413646,13927422,21204398,13255817,19218592,18203376,13617725,18454168,12992084,19943746,13718577,20033888,13584702,18961106,13681539,19537213,13910910,19160133,13387906,17634409,13223241,17729460,14320120,14297361,21723832,15303653,20627846,16730309,19750074,13322308,16758869,12938088,13175492,16715583,13258494,18240860,13849328,13994358,17436274,13861823,17134611,13552126,16395623,13897522,13161659,16802602,13198250,13623973,16029253,13854682,16687916,13378536,14394644,16465238,14343771,13939916,17995870,13296871,15880652,13321415,13248230,15874850,12892124,14468721,17207795,13651193,13689124,16305480,13464215,14082716
EmersonAndLei,16551810,13533383,13087135,15596837,13112571,12988960,15740083,12973788,14270140,15782031,13565514,13701620,16443371,13774804,14049247,15872619,13290179,13212084,13247784,15844952,13270990,13184863,16514325,13055898,13287055,25750780,13841296,13910910,15906088,13237075,13034477,13112125,15689211,13239306,13193788,16259070,14831967,13426284,13372288,16433554,14511561,13918496,16629457,13494113,13067947,12903280,16022112,13406649,13391031,15507141,12961292,14608843,13497238,16886943,13686447,14025596,15693674,13482512,13449935,13344174,15188074,13114356,13132206,12860441,15763735,13072408,14652129,13272328,17233677,13570868,14014886,14129572,17448324,13718130,13307135,15765965,13033139,12825633,12951475,15065802,12914437,14133588,13113909,15875743,13737319,13474479,14078699,16089496,13222348,13610585,13399955,15244301,12799751,13469570,12827864,16597774,13484742,13591396,13489652,13918050
Smart,14680689,13757400,13710991,13839510,16172944,13019305,13071963,13231719,15403165,12826972,14156347,13575777,15845844,13689571,13965799,13852451,16249699,13470017,13878780,13216547,15184058,13366487,13184417,13025553,15310346,13887705,13607015,13638252,13337035,15925723,14272371,13797116,13602998,15943573,13056344,13167460,13228149,14966288,13193788,13726609,14235333,13497684,16014080,13665919,13649854,13793100,16660248,13530260,13178169,13018412,13097399,15781138,13214316,13666812,13150948,17050716,13299103,14071560,13974724,14167503,16245237,13860484,13337927,13320523,15302313,13212977,13087135,13314722,14176428,15390224,14356266,13203160,14043892,13935900,16244345,13422714,13820767,13938577,13565514,14981014,13131760,13222348,13123728,15522314,13081334,13457968,13471801,13373180,16049780,14002391,13867624,13879672,13750261,15897163,13044295,13450827,13178169,13031354,15233592,13095613
